 Complex refractive index= 1.500E+00 +-1.000E-01*i
 radius= 1.0000E+00 lambda= 6.2832E+00 x= 1.0000E+00

Qext=-6.6988E-02 Qsca= 2.4130E-01 Qabs=-3.0828E-01 <cos>= 1.9036E-01
                 Qbk = 2.1532E-01
  theta       S11         S12=S21       S33=S44      S34=-S43       P
 152.85   5.02863E-02  -6.56860E-03  -4.98542E-02  -3.46586E-04  0.13062
 153.35   5.04074E-02  -6.33614E-03  -5.00064E-02  -3.34544E-04  0.12570
 153.85   5.05268E-02  -6.10738E-03  -5.01553E-02  -3.22679E-04  0.12087
 154.36   5.06447E-02  -5.88234E-03  -5.03009E-02  -3.10991E-04  0.11615
 154.86   5.07608E-02  -5.66109E-03  -5.04433E-02  -2.99485E-04  0.11152
 155.36   5.08753E-02  -5.44365E-03  -5.05824E-02  -2.88161E-04  0.10700
 155.87   5.09880E-02  -5.23005E-03  -5.07183E-02  -2.77025E-04  0.10257
 156.37   5.10990E-02  -5.02033E-03  -5.08511E-02  -2.66076E-04  0.09825
 156.87   5.12081E-02  -4.81453E-03  -5.09807E-02  -2.55320E-04  0.09402
 157.37   5.13154E-02  -4.61267E-03  -5.11071E-02  -2.44756E-04  0.08989
 157.88   5.14209E-02  -4.41479E-03  -5.12305E-02  -2.34390E-04  0.08586
 158.38   5.15244E-02  -4.22093E-03  -5.13507E-02  -2.24221E-04  0.08192
 158.88   5.16259E-02  -4.03110E-03  -5.14679E-02  -2.14253E-04  0.07808
 159.39   5.17255E-02  -3.84534E-03  -5.15820E-02  -2.04489E-04  0.07434
 159.89   5.18231E-02  -3.66368E-03  -5.16931E-02  -1.94930E-04  0.07070
 160.39   5.19187E-02  -3.48615E-03  -5.18012E-02  -1.85578E-04  0.06715
 160.89   5.20122E-02  -3.31277E-03  -5.19063E-02  -1.76436E-04  0.06369
 161.40   5.21036E-02  -3.14358E-03  -5.20084E-02  -1.67505E-04  0.06033
 161.90   5.21929E-02  -2.97859E-03  -5.21075E-02  -1.58788E-04  0.05707
 162.40   5.22800E-02  -2.81783E-03  -5.22038E-02  -1.50287E-04  0.05390
 162.91   5.23650E-02  -2.66133E-03  -5.22971E-02  -1.42004E-04  0.05082
 163.41   5.24477E-02  -2.50911E-03  -5.23875E-02  -1.33940E-04  0.04784
 163.91   5.25283E-02  -2.36120E-03  -5.24751E-02  -1.26097E-04  0.04495
 164.41   5.26066E-02  -2.21761E-03  -5.25597E-02  -1.18477E-04  0.04215
 164.92   5.26827E-02  -2.07837E-03  -5.26416E-02  -1.11081E-04  0.03945
 165.42   5.27565E-02  -1.94349E-03  -5.27205E-02  -1.03913E-04  0.03684
 165.92   5.28279E-02  -1.81301E-03  -5.27967E-02  -9.69719E-05  0.03432
 166.42   5.28971E-02  -1.68693E-03  -5.28701E-02  -9.02608E-05  0.03189
 166.93   5.29639E-02  -1.56528E-03  -5.29407E-02  -8.37801E-05  0.02955
 167.43   5.30283E-02  -1.44806E-03  -5.30084E-02  -7.75324E-05  0.02731
 167.93   5.30903E-02  -1.33531E-03  -5.30735E-02  -7.15181E-05  0.02515
 168.44   5.31500E-02  -1.22704E-03  -5.31358E-02  -6.57395E-05  0.02309
 168.94   5.32072E-02  -1.12326E-03  -5.31953E-02  -6.01970E-05  0.02111
 169.44   5.32620E-02  -1.02399E-03  -5.32521E-02  -5.48924E-05  0.01923
 169.94   5.33143E-02  -9.29240E-04  -5.33062E-02  -4.98265E-05  0.01743
 170.45   5.33642E-02  -8.39025E-04  -5.33576E-02  -4.50008E-05  0.01572
 170.95   5.34116E-02  -7.53360E-04  -5.34063E-02  -4.04157E-05  0.01410
 171.45   5.34565E-02  -6.72255E-04  -5.34523E-02  -3.60729E-05  0.01258
 171.96   5.34990E-02  -5.95726E-04  -5.34956E-02  -3.19732E-05  0.01114
 172.46   5.35389E-02  -5.23778E-04  -5.35363E-02  -2.81176E-05  0.00978
 172.96   5.35763E-02  -4.56423E-04  -5.35743E-02  -2.45064E-05  0.00852
 173.46   5.36111E-02  -3.93676E-04  -5.36097E-02  -2.11410E-05  0.00734
 173.97   5.36434E-02  -3.35539E-04  -5.36424E-02  -1.80220E-05  0.00625
 174.47   5.36732E-02  -2.82025E-04  -5.36724E-02  -1.51501E-05  0.00525
 174.97   5.37003E-02  -2.33136E-04  -5.36998E-02  -1.25254E-05  0.00434
 175.47   5.37250E-02  -1.88882E-04  -5.37246E-02  -1.01493E-05  0.00352
 175.98   5.37470E-02  -1.49269E-04  -5.37468E-02  -8.02171E-06  0.00278
 176.48   5.37665E-02  -1.14303E-04  -5.37664E-02  -6.14300E-06  0.00213
 176.98   5.37834E-02  -8.39885E-05  -5.37833E-02  -4.51435E-06  0.00156
 177.49   5.37977E-02  -5.83325E-05  -5.37976E-02  -3.13576E-06  0.00108
 177.99   5.38094E-02  -3.73367E-05  -5.38094E-02  -2.00700E-06  0.00069
 178.49   5.38185E-02  -2.10050E-05  -5.38185E-02  -1.12923E-06  0.00039
 178.99   5.38250E-02  -9.33558E-06  -5.38250E-02  -5.01983E-07  0.00017
 179.50   5.38289E-02  -2.33389E-06  -5.38289E-02  -1.25263E-07  0.00004
 180.00   5.38302E-02   0.00000E+00  -5.38302E-02   0.00000E+00 -0.00000
 radius= 2.0000E+00 lambda= 6.2832E+00 x= 2.0000E+00

Qext= 1.6618E+00 Qsca= 3.1725E+00 Qabs=-1.5107E+00 <cos>= 5.5809E-01
                 Qbk = 1.0354E+00
  theta       S11         S12=S21       S33=S44      S34=-S43       P
   0.00   1.45407E+01   0.00000E+00   1.45407E+01   0.00000E+00 -0.00000
   3.75   1.44727E+01  -1.04947E-02   1.44727E+01   6.98376E-03  0.00073
   7.50   1.42707E+01  -4.12040E-02   1.42706E+01   2.76346E-02  0.00289
  11.25   1.39407E+01  -8.98647E-02   1.39402E+01   6.10723E-02  0.00645
  15.00   1.34924E+01  -1.52905E-01   1.34911E+01   1.05870E-01  0.01133
  18.75   1.29386E+01  -2.25724E-01   1.29356E+01   1.60121E-01  0.01745
  22.50   1.22947E+01  -3.03039E-01   1.22889E+01   2.21526E-01  0.02465
  26.25   1.15777E+01  -3.79290E-01   1.15679E+01   2.87486E-01  0.03276
  30.00   1.08057E+01  -4.49041E-01   1.07906E+01   3.55226E-01  0.04156
  33.75   9.99713E+00  -5.07362E-01   9.97533E+00   4.21908E-01  0.05075
  37.50   9.16959E+00  -5.50146E-01   9.14022E+00   4.84756E-01  0.06000
  41.25   8.33969E+00  -5.74360E-01   8.30226E+00   5.41170E-01  0.06887
  45.00   7.52232E+00  -5.78196E-01   7.47691E+00   5.88832E-01  0.07686
  48.75   6.73033E+00  -5.61122E-01   6.67764E+00   6.25796E-01  0.08337
  52.50   5.97431E+00  -5.23840E-01   5.91563E+00   6.50565E-01  0.08768
  56.25   5.26248E+00  -4.68161E-01   5.19963E+00   6.62133E-01  0.08896
  60.00   4.60080E+00  -3.96816E-01   4.53589E+00   6.60020E-01  0.08625
  63.75   3.99308E+00  -3.13212E-01   3.92830E+00   6.44271E-01  0.07844
  67.50   3.44124E+00  -2.21183E-01   3.37852E+00   6.15440E-01  0.06427
  71.25   2.94557E+00  -1.24722E-01   2.88630E+00   5.74547E-01  0.04234
  75.00   2.50508E+00  -2.77455E-02   2.44972E+00   5.23022E-01  0.01108
  78.75   2.11776E+00   6.61201E-02   2.06555E+00   4.62634E-01 -0.03122
  82.50   1.78088E+00   1.53700E-01   1.72962E+00   3.95403E-01 -0.08631
  86.25   1.49128E+00   2.32389E-01   1.43710E+00   3.23514E-01 -0.15583
  90.00   1.24553E+00   3.00219E-01   1.18284E+00   2.49227E-01 -0.24104
  93.75   1.04012E+00   3.55879E-01   9.61588E-01   1.74786E-01 -0.34215
  97.50   8.71588E-01   3.98694E-01   7.68268E-01   1.02333E-01 -0.45743
 101.25   7.36580E-01   4.28576E-01   5.98104E-01   3.38387E-02 -0.58185
 105.00   6.31907E-01   4.45943E-01   4.46768E-01  -2.89651E-02 -0.70571
 108.75   5.54548E-01   4.51634E-01   3.10464E-01  -8.46341E-02 -0.81442
 112.50   5.01652E-01   4.46803E-01   1.85972E-01  -1.32049E-01 -0.89066
 116.25   4.70512E-01   4.32828E-01   7.06621E-02  -1.70437E-01 -0.91991
 120.00   4.58542E-01   4.11218E-01  -3.75182E-02  -1.99382E-01 -0.89679
 123.75   4.63248E-01   3.83531E-01  -1.40078E-01  -2.18816E-01 -0.82792
 127.50   4.82203E-01   3.51306E-01  -2.38033E-01  -2.29006E-01 -0.72854
 131.25   5.13032E-01   3.16010E-01  -3.31961E-01  -2.30523E-01 -0.61597
 135.00   5.53399E-01   2.78997E-01  -4.22068E-01  -2.24210E-01 -0.50415
 138.75   6.01008E-01   2.41482E-01  -5.08252E-01  -2.11131E-01 -0.40179
 142.50   6.53607E-01   2.04528E-01  -5.90171E-01  -1.92533E-01 -0.31292
 146.25   7.09008E-01   1.69040E-01  -6.67301E-01  -1.69783E-01 -0.23842
 150.00   7.65102E-01   1.35770E-01  -7.38998E-01  -1.44322E-01 -0.17745
 153.75   8.19891E-01   1.05330E-01  -8.04546E-01  -1.17611E-01 -0.12847
 157.50   8.71514E-01   7.81995E-02  -8.63208E-01  -9.10741E-02 -0.08973
 161.25   9.18280E-01   5.47500E-02  -9.14263E-01  -6.60576E-02 -0.05962
 165.00   9.58694E-01   3.52578E-02  -9.57045E-01  -4.37800E-02 -0.03678
 168.75   9.91493E-01   1.99224E-02  -9.90970E-01  -2.52948E-02 -0.02009
 172.50   1.01566E+00   8.88157E-03  -1.01556E+00  -1.14570E-02 -0.00874
 176.25   1.03046E+00   2.22427E-03  -1.03046E+00  -2.89676E-03 -0.00216
 180.00   1.03545E+00   0.00000E+00  -1.03545E+00   0.00000E+00 -0.00000
 radius= 2.0000E+00 lambda= 6.2832E+00 x= 2.0000E+00

Qext= 1.6618E+00 Qsca= 3.1725E+00 Qabs=-1.5107E+00 <cos>= 5.5809E-01
                 Qbk = 1.0354E+00
  theta       S11         S12=S21       S33=S44      S34=-S43       P
   0.00   1.45407E+01   0.00000E+00   1.45407E+01   0.00000E+00 -0.00000
   4.74   1.44323E+01  -1.66831E-02   1.44323E+01   1.11184E-02  0.00116
   9.47   1.41124E+01  -6.47764E-02   1.41122E+01   4.37174E-02  0.00459
  14.21   1.35960E+01  -1.38655E-01   1.35949E+01   9.55830E-02  0.01020
  18.95   1.29068E+01  -2.29729E-01   1.29037E+01   1.63197E-01  0.01780
  23.68   1.20753E+01  -3.27496E-01   1.20684E+01   2.41992E-01  0.02712
  28.42   1.11363E+01  -4.20797E-01   1.11235E+01   3.26670E-01  0.03779
  33.16   1.01265E+01  -4.99093E-01   1.01058E+01   4.11564E-01  0.04929
  37.89   9.08207E+00  -5.53610E-01   9.05187E+00   4.91040E-01  0.06096
  42.63   8.03636E+00  -5.78200E-01   7.99596E+00   5.59860E-01  0.07195
  47.37   7.01845E+00  -5.69826E-01   6.96832E+00   6.13528E-01  0.08119
  52.11   6.05193E+00  -5.28670E-01   5.99381E+00   6.48566E-01  0.08736
  56.84   5.15455E+00  -4.57857E-01   5.09122E+00   6.62714E-01  0.08883
  61.58   4.33819E+00  -3.62894E-01   4.27307E+00   6.55030E-01  0.08365
  66.32   3.60942E+00  -2.50913E-01   3.54587E+00   6.25905E-01  0.06952
  71.05   2.97027E+00  -1.29845E-01   2.91080E+00   5.76978E-01  0.04371
  75.79   2.41920E+00  -7.61163E-03   2.36461E+00   5.10981E-01  0.00315
  80.53   1.95208E+00   1.08563E-01   1.90070E+00   4.31509E-01 -0.05561
  85.26   1.56310E+00   2.12665E-01   1.51016E+00   3.42757E-01 -0.13605
  90.00   1.24553E+00   3.00219E-01   1.18284E+00   2.49227E-01 -0.24104
  94.74   9.92334E-01   3.68405E-01   9.08208E-01   1.55442E-01 -0.37125
  99.47   7.96558E-01   4.16018E-01   6.76107E-01   6.56739E-02 -0.52227
 104.21   6.51575E-01   4.43291E-01   4.77260E-01  -1.62924E-02 -0.68034
 108.95   5.51179E-01   4.51631E-01   3.03643E-01  -8.73437E-02 -0.81939
 113.68   4.89593E-01   4.43308E-01   1.48675E-01  -1.45174E-01 -0.90546
 118.42   4.61408E-01   4.21148E-01   7.27115E-03  -1.88358E-01 -0.91275
 123.16   4.61496E-01   3.88243E-01  -1.24211E-01  -2.16373E-01 -0.84127
 127.89   4.84929E-01   3.47711E-01  -2.48104E-01  -2.29561E-01 -0.71703
 132.63   5.26917E-01   3.02505E-01  -3.65602E-01  -2.29056E-01 -0.57410
 137.37   5.82769E-01   2.55291E-01  -4.76974E-01  -2.16661E-01 -0.43807
